dataset,model,model_id,num_experts,variant,prob_expert,unc_gating,features,seq_len,label_len,pred_len,seed,method,coverage,width,median_width,q_mean,alpha,window_size,window_source,retrains,unbounded,mse,mae,n_runs_seen,coverage_min,coverage_max,width_min,width_max,rerun_disagrees,d_model,n_heads,e_layers,d_layers,d_ff,expand,d_conv,factor,embed,distil,des,itr,method_params,source,all_sources,setting
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4024,aci_aleatoric_only,0.8960,1.1076,,3.1303,0.1,1000,"code, run dated after 2026-01-22",,,0.158185,0.243807,2,0.8960,0.8960,1.1076,1.1076,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/chain/elec_ne1mog_s4024_20260814_185716.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4024,aci_aleatoric_scale_g001,0.8960,1.1076,,3.1303,0.1,1000,"code, run dated after 2026-01-22",,,0.158185,0.243807,2,0.8960,0.8960,1.1076,1.1076,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/chain/elec_ne1mog_s4024_20260814_185716.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4024,aci_cp,0.8952,1.1624,,0.5812,0.1,1000,"code, run dated after 2026-01-22",,,0.158185,0.243807,2,0.8952,0.8952,1.1624,1.1624,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/chain/elec_ne1mog_s4024_20260814_185716.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4024,aci_cpvs,0.8960,1.1076,,1.5705,0.1,1000,"code, run dated after 2026-01-22",,,0.158185,0.243807,2,0.8960,0.8960,1.1076,1.1076,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/chain/elec_ne1mog_s4024_20260814_185716.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4025,aci_aleatoric_only,0.8961,1.1084,,2.9463,0.1,1000,"code, run dated after 2026-01-22",,,0.158479,0.244449,2,0.8961,0.8961,1.1084,1.1084,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/chain/elec_ne1mog_s4025_20260814_185716.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4025,aci_aleatoric_scale_g001,0.8961,1.1084,,2.9463,0.1,1000,"code, run dated after 2026-01-22",,,0.158479,0.244449,2,0.8961,0.8961,1.1084,1.1084,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/chain/elec_ne1mog_s4025_20260814_185716.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4025,aci_cp,0.8951,1.1633,,0.5816,0.1,1000,"code, run dated after 2026-01-22",,,0.158479,0.244449,2,0.8951,0.8951,1.1633,1.1633,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/chain/elec_ne1mog_s4025_20260814_185716.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
electricity,iTransformer,test,1,MOG,1,0,M,96,48,96,4025,aci_cpvs,0.8961,1.1084,,1.5146,0.1,1000,"code, run dated after 2026-01-22",,,0.158479,0.244449,2,0.8961,0.8961,1.1084,1.1084,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/chain/elec_ne1mog_s4025_20260814_185716.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4021,aci_cqr_quantile,0.8908,1.4720,,0.1926,0.1,1000,"code, run dated after 2026-01-22",,,0.283798,0.373635,2,0.8908,0.8908,1.4720,1.4720,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/aci_ne3_elec_traffic/electricity_cqr_20260810_194146.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4021,aci_cqr_retrain,0.8922,1.3049,,0.2753,0.1,1000,recorded in the run output,53,,0.283798,0.373635,2,0.8922,0.8922,1.3049,1.3049,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/aci_cqr_retrain_all/ne3_electricity_20260811_140220.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8751,1.3851,,0.1492,0.1,,unknown - run cannot be dated,,,0.283798,0.373635,1,0.8751,0.8751,1.3851,1.3851,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4022,aci_cqr_quantile,0.8941,1.4962,,0.1770,0.1,1000,"code, run dated after 2026-01-22",,,0.283887,0.377752,2,0.8941,0.8941,1.4962,1.4962,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4022.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4022,aci_cqr_retrain,0.8921,1.2812,,0.2599,0.1,1000,recorded in the run output,53,,0.283887,0.377752,2,0.8921,0.8921,1.2812,1.2812,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4022.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4023,aci_cqr_quantile,0.8907,1.4574,,0.1889,0.1,1000,"code, run dated after 2026-01-22",,,0.276037,0.368927,2,0.8907,0.8907,1.4574,1.4574,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4023.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4023,aci_cqr_retrain,0.8921,1.3016,,0.2743,0.1,1000,recorded in the run output,53,,0.276037,0.368927,2,0.8921,0.8921,1.3016,1.3016,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4023.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4024,aci_cqr_quantile,0.8926,1.5536,,0.1952,0.1,1000,"code, run dated after 2026-01-22",,,0.310887,0.397721,2,0.8926,0.8926,1.5536,1.5536,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4024.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4024,aci_cqr_retrain,0.8914,1.3065,,0.2652,0.1,1000,recorded in the run output,53,,0.310887,0.397721,2,0.8914,0.8914,1.3065,1.3065,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4024.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4025,aci_cqr_quantile,0.8944,1.4526,,0.1212,0.1,1000,"code, run dated after 2026-01-22",,,0.279342,0.373315,2,0.8944,0.8944,1.4526,1.4526,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CQR Quantile, alpha=0.1, gamma=0.001, Delayed Update",result_calibration_aci_cqr_quantile_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4025.log;result_calibration_aci_cqr_quantile_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
electricity,iTransformer,cqr,3,MOE,0,0,M,96,48,96,4025,aci_cqr_retrain,0.8923,1.3564,,0.3061,0.1,1000,recorded in the run output,53,,0.279342,0.373315,2,0.8923,0.8923,1.3564,1.3564,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI Retrained CQR, alpha=0.1, gamma=0.001, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_aci_cqr_retrain_tsf.txt,logs/elec_traffic_seeds/electricity_cqr_ne3_MOE_seed4025.log;result_calibration_aci_cqr_retrain_tsf.txt,long_term_forecast_cqr_iTransformer_electricity_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,aci_aleatoric_only,0.8962,1.0940,,2.7061,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,2,0.8962,0.8962,1.0940,1.0940,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/aci_ne3_elec_traffic/electricity_aleatoric_fix_20260810_183839.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,aci_aleatoric_scale,0.8824,1.2044,,4.4004,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,2,0.8824,0.8824,1.2044,1.2044,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP Delayed,result_calibration_aci_aleatoric_scale_tsf.txt,logs/aci_gc_seed4021/electricity_20260807_131938.log;result_calibration_aci_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,aci_aleatoric_scale_g001,0.8962,1.0939,,2.7013,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,4,0.8962,0.8962,1.0939,1.0939,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/aci_g001_seed4021/electricity_20260807_133656.log;logs/aci_g001_seed4021/electricity_20260807_144744.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,aci_cp,0.8953,1.1536,,0.5768,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,2,0.8953,0.8953,1.1536,1.1536,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/aci_ne3_elec_traffic/electricity_mog_20260810_114437.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,aci_cpvs,0.8962,1.0940,,1.5200,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,2,0.8962,0.8962,1.0940,1.0940,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/aci_ne3_elec_traffic/electricity_mog_20260810_114437.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8940,1.0452,,2.3778,0.1,n/a,calibrator has no sliding window,,,0.154267,0.244302,2,0.8940,0.8940,1.0452,1.0452,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,logs/campaign/calib_electricity_ne3_MOG.log;result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.8939,1.0366,,2.3098,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,4,0.8926,0.8939,1.0366,1.0450,1,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,logs/campaign/calib_electricity_ne3_MOG.log;logs/run_mog_cp_all_datasets1.log;logs/run_mog_cp_all_datasets2.log;result_calibration_aleatoric_only.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.8939,1.0366,,2.3098,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,2,0.8939,0.8939,1.0366,1.0366,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,logs/gap_seed4021/electricity_mog_20260807_113754.log;result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,cpvs,0.8939,1.0366,,1.4623,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,4,0.8928,0.8939,1.0366,1.0459,1,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/campaign/calib_electricity_ne3_MOG.log;logs/run_mog_cp_all_datasets1.log;logs/run_mog_cp_all_datasets2.log;result_calibration_cpvs.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,moecp,0.8920,1.0967,,0.5483,0.1,1000,"code, run dated after 2026-01-22",,0.0000,0.154267,0.244302,2,0.8920,0.8920,1.0967,1.0967,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"MoECP delayed, alpha=0.1, tau=1.0",result_calibration_moecp_tsf.txt,logs/moecp_clipfix/custom_1786605351807232824_20260813_092634.log;result_calibration_moecp_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4021,standard_cp,0.8929,1.1013,,0.5506,0.1,1000,"code, run dated after 2026-01-22",,,0.154267,0.244302,4,0.8903,0.8929,1.0984,1.1013,1,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/campaign/calib_electricity_ne3_MOG.log;logs/run_mog_cp_all_datasets1.log;logs/run_mog_cp_all_datasets2.log;result_calibration_mse_cp.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4022,aci_aleatoric_only,0.8961,1.1012,,2.7912,0.1,1000,"code, run dated after 2026-01-22",,,0.157456,0.243379,2,0.8961,0.8961,1.1012,1.1012,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/chain/elec_ne3mog_s4022_20260814_185716.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4022,aci_aleatoric_scale_g001,0.8961,1.1011,,2.7889,0.1,1000,"code, run dated after 2026-01-22",,,0.157456,0.243379,2,0.8961,0.8961,1.1011,1.1011,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/chain/elec_ne3mog_s4022_20260814_185716.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4022,aci_cp,0.8951,1.1603,,0.5802,0.1,1000,"code, run dated after 2026-01-22",,,0.157456,0.243379,2,0.8951,0.8951,1.1603,1.1603,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/chain/elec_ne3mog_s4022_20260814_185716.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4022,aci_cpvs,0.8961,1.1012,,1.5295,0.1,1000,"code, run dated after 2026-01-22",,,0.157456,0.243379,2,0.8961,0.8961,1.1012,1.1012,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/chain/elec_ne3mog_s4022_20260814_185716.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4023,aci_aleatoric_only,0.8960,1.1110,,2.7915,0.1,1000,"code, run dated after 2026-01-22",,,0.159140,0.244789,2,0.8960,0.8960,1.1110,1.1110,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/chain/elec_ne3mog_s4023_20260814_185716.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4023,aci_aleatoric_scale_g001,0.8960,1.1109,,2.7890,0.1,1000,"code, run dated after 2026-01-22",,,0.159140,0.244789,2,0.8960,0.8960,1.1109,1.1109,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Scale CP (g=0.001) Delayed,result_calibration_aci_aleatoric_scale_g001_tsf.txt,logs/chain/elec_ne3mog_s4023_20260814_185716.log;result_calibration_aci_aleatoric_scale_g001_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4023,aci_cp,0.8952,1.1680,,0.5840,0.1,1000,"code, run dated after 2026-01-22",,,0.159140,0.244789,2,0.8952,0.8952,1.1680,1.1680,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cp_tsf.txt,logs/chain/elec_ne3mog_s4023_20260814_185716.log;result_calibration_aci_cp_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4023,aci_cpvs,0.8960,1.1111,,1.5375,0.1,1000,"code, run dated after 2026-01-22",,,0.159140,0.244789,2,0.8960,0.8960,1.1111,1.1111,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"ACI CP-VS Sliding Window, alpha=0.1, gamma=0.001",result_calibration_aci_cpvs_tsf.txt,logs/chain/elec_ne3mog_s4023_20260814_185716.log;result_calibration_aci_cpvs_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
electricity,iTransformer,test,3,MOG,1,0,M,96,48,96,4024,aci_aleatoric_only,0.8961,1.1059,,2.8877,0.1,1000,"code, run dated after 2026-01-22",,,0.157582,0.243367,2,0.8961,0.8961,1.1059,1.1059,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,ACI Aleatoric Only CP Delayed,result_calibration_aci_aleatoric_only_tsf.txt,logs/chain/elec_ne3mog_s4024_20260814_185716.log;result_calibration_aci_aleatoric_only_tsf.txt,long_term_forecast_test_iTransformer_electricity_ne3_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
